adjudication_id,card_id,draw_kind,section_id,frame,subject_kind,subject_id,position_source,target_weight,bbox_x1,bbox_y1,bbox_x2,bbox_y2,verdict,certainty,verdict_source,note,overlay_opened_utc,adjudicated_utc
720p60_04#720p60_04_d04,720p60_04,720p60,,,COMPARATOR_BOX,720p60_04_d04,,,719.000,187.125,843.000,337.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person standing in the background,2026-09-11T19:37:29Z,2026-09-11T19:50:00Z
720p60_04#720p60_04_d05,720p60_04,720p60,,,COMPARATOR_BOX,720p60_04_d05,,,1043.000,3.625,1165.000,194.875,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person at the top right,2026-09-11T19:37:29Z,2026-09-11T19:50:00Z
720p60_04#720p60_04_d06,720p60_04,720p60,,,COMPARATOR_BOX,720p60_04_d06,,,584.000,73.000,763.000,267.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,seated photographer,2026-09-11T19:37:29Z,2026-09-11T19:50:00Z
720p60_04#720p60_04_d07,720p60_04,720p60,,,COMPARATOR_BOX,720p60_04_d07,,,552.000,284.000,773.000,553.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,staff member bending over the player on the floor,2026-09-11T19:37:29Z,2026-09-11T19:50:00Z
720p60_04#720p60_04_d08,720p60_04,720p60,,,COMPARATOR_BOX,720p60_04_d08,,,1185.000,4.250,1279.000,223.750,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person at the top right,2026-09-11T19:37:29Z,2026-09-11T19:50:00Z
720p60_05#720p60_05_r00,720p60_05,720p60,Kh7Fj4ogPN4_s3606,1755,PRODUCER_ROW,720p60_05_r00,CLAMP,0,373.0,338.0,485.0,563.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,dark green player; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_05#720p60_05_r01,720p60_05,720p60,Kh7Fj4ogPN4_s3606,1755,PRODUCER_ROW,720p60_05_r01,DETECTION,1,51.0,238.0,135.0,441.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,dark green player at the left; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_05#720p60_05_r02,720p60_05,720p60,Kh7Fj4ogPN4_s3606,1755,PRODUCER_ROW,720p60_05_r02,PREDICTION,0,44.81669,325.08142,217.52841,566.4148,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,left-hand pair of players; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_05#720p60_05_d00,720p60_05,720p60,,,COMPARATOR_BOX,720p60_05_d00,,,1137.000,380.000,1235.000,542.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,dark jersey player at the right,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_05#720p60_05_d02,720p60_05,720p60,,,COMPARATOR_BOX,720p60_05_d02,,,62.812,461.000,201.750,637.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,white jersey player at the left,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_05#720p60_05_d10,720p60_05,720p60,,,COMPARATOR_BOX,720p60_05_d10,,,916.000,173.625,983.000,392.500,PERSON,CERTAIN,OVERLAY_ADJUDICATION,green player at the rim,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_06#720p60_06_r00,720p60_06,720p60,Kh7Fj4ogPN4_s5950,1968,PRODUCER_ROW,720p60_06_r00,CLAMP,0,303.0,298.0,402.0,533.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,dark green 3; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_06#720p60_06_r01,720p60_06,720p60,Kh7Fj4ogPN4_s5950,1968,PRODUCER_ROW,720p60_06_r01,CLAMP,0,299.98566,293.7761,400.89093,538.9506,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,"dark green 3 again, near-duplicate box",2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_06#720p60_06_d07,720p60_06,720p60,,,COMPARATOR_BOX,720p60_06_d07,,,0.000,364.000,56.375,546.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,player at the left border,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_06#720p60_06_d09,720p60_06,720p60,,,COMPARATOR_BOX,720p60_06_d09,,,1062.000,167.750,1114.000,303.250,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person at the right sideline,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_06#720p60_06_d11,720p60_06,720p60,,,COMPARATOR_BOX,720p60_06_d11,,,1200.000,168.500,1256.000,311.500,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person at the right sideline,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_07#720p60_07_r00,720p60_07,720p60,Ktu6yFS9iMo_s2532,2183,PRODUCER_ROW,720p60_07_r00,DETECTION,1,694.0,-13.0,996.0,389.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,official near the baseline; box shifted up and past the frame top,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_07#720p60_07_r01,720p60_07,720p60,Ktu6yFS9iMo_s2532,2183,PRODUCER_ROW,720p60_07_r01,CLAMP,0,92.0,-14.0,394.0,391.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,person standing at the bench; box shifted up and past the frame top,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_07#720p60_07_r02,720p60_07,720p60,Ktu6yFS9iMo_s2532,2183,PRODUCER_ROW,720p60_07_r02,CLAMP,0,372.0,64.0,797.0,661.0,NO_PERSON,CERTAIN,OVERLAY_ADJUDICATION,"oversized box across the key; its centre is bare paint, though two players fall inside its borders",2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_07#720p60_07_r03,720p60_07,720p60,Ktu6yFS9iMo_s2532,2183,PRODUCER_ROW,720p60_07_r03,CLAMP,0,533.27423,199.86502,630.908,400.6337,NO_PERSON,CERTAIN,OVERLAY_ADJUDICATION,bare paint inside the key,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_07#720p60_07_r04,720p60_07,720p60,Ktu6yFS9iMo_s2532,2183,PRODUCER_ROW,720p60_07_r04,CLAMP,0,985.99536,540.6399,1079.9509,659.7999,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,person in the bottom foreground row; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_07#720p60_07_d03,720p60_07,720p60,,,COMPARATOR_BOX,720p60_07_d03,,,386.000,525.000,495.500,719.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,yellow jersey player,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_07#720p60_07_d04,720p60_07,720p60,,,COMPARATOR_BOX,720p60_07_d04,,,190.000,117.750,260.000,292.250,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in dark standing at the bench,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_07#720p60_07_d05,720p60_07,720p60,,,COMPARATOR_BOX,720p60_07_d05,,,568.000,656.000,636.000,720.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in the bottom foreground,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_07#720p60_07_d06,720p60_07,720p60,,,COMPARATOR_BOX,720p60_07_d06,,,644.000,672.500,716.000,720.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in the bottom foreground,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_07#720p60_07_d07,720p60_07,720p60,,,COMPARATOR_BOX,720p60_07_d07,,,86.375,160.000,146.625,280.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,seated person at the left,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_07#720p60_07_d08,720p60_07,720p60,,,COMPARATOR_BOX,720p60_07_d08,,,1010.000,613.000,1074.000,705.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in the bottom foreground,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_07#720p60_07_d09,720p60_07,720p60,,,COMPARATOR_BOX,720p60_07_d09,,,891.000,640.500,965.000,718.500,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in the bottom foreground,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_07#720p60_07_d10,720p60_07,720p60,,,COMPARATOR_BOX,720p60_07_d10,,,1149.000,630.000,1219.000,720.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in the bottom foreground,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_07#720p60_07_d11,720p60_07,720p60,,,COMPARATOR_BOX,720p60_07_d11,,,878.000,185.000,942.000,266.500,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person standing behind the baseline,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_08#720p60_08_r00,720p60_08,720p60,Ktu6yFS9iMo_s6195,2397,PRODUCER_ROW,720p60_08_r00,CLAMP,0,195.0,-11.0,688.0,666.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,close-up player; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_08#720p60_08_r01,720p60_08,720p60,Ktu6yFS9iMo_s6195,2397,PRODUCER_ROW,720p60_08_r01,CLAMP,0,324.29257,-207.56989,837.4973,362.8968,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,"close-up player, box runs far above the frame top",2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_08#720p60_08_r02,720p60_08,720p60,Ktu6yFS9iMo_s6195,2397,PRODUCER_ROW,720p60_08_r02,CLAMP,0,9.85141,-21.05481,580.57886,649.62024,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,close-up player; box shifted up and past the left border,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_09#720p60_09_r00,720p60_09,720p60,L7o4UCIIqS4_s2656,2611,PRODUCER_ROW,720p60_09_r00,SUBPIXEL,0,321.7542,-17.368805,880.21735,592.7014,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,green 34; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_09#720p60_09_r01,720p60_09,720p60,L7o4UCIIqS4_s2656,2611,PRODUCER_ROW,720p60_09_r01,CLAMP,0,771.6999,439.04657,959.0444,653.42645,NO_PERSON,CERTAIN,OVERLAY_ADJUDICATION,bare floor between the two close-up players,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_09#720p60_09_r02,720p60_09,720p60,L7o4UCIIqS4_s2656,2611,PRODUCER_ROW,720p60_09_r02,PREDICTION,0,1051.0892,339.187,1202.3065,567.8827,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,light blue 1; the box is a partial-body slab,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_10#720p60_10_r00,720p60_10,720p60,L7o4UCIIqS4_s5222,2885,PRODUCER_ROW,720p60_10_r00,PREDICTION,0,638.0,-13.0,1290.0,665.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,player 34; box shifted up and past the frame top,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_10#720p60_10_r01,720p60_10,720p60,L7o4UCIIqS4_s5222,2885,PRODUCER_ROW,720p60_10_r01,SUBPIXEL,0,694.0,426.0,898.0,595.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,lower body of player 34; the box is a partial-body slab,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_10#720p60_10_d01,720p60_10,720p60,,,COMPARATOR_BOX,720p60_10_d01,,,114.500,275.750,641.500,714.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,interviewer in a suit,2026-09-11T19:37:29Z,2026-09-11T19:51:08Z
720p60_11#720p60_11_r00,720p60_11,720p60,oL9Uaie2v2A_s5960,3175,PRODUCER_ROW,720p60_11_r00,CLAMP,0,578.0,190.0,717.0,471.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,white jersey player; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_11#720p60_11_r01,720p60_11,720p60,oL9Uaie2v2A_s5960,3175,PRODUCER_ROW,720p60_11_r01,CLAMP,0,1173.0,136.0,1289.0,402.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,official at the right; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_11#720p60_11_r02,720p60_11,720p60,oL9Uaie2v2A_s5960,3175,PRODUCER_ROW,720p60_11_r02,CLAMP,0,648.0,210.0,775.0,432.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,white jersey player; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_11#720p60_11_r03,720p60_11,720p60,oL9Uaie2v2A_s5960,3175,PRODUCER_ROW,720p60_11_r03,CLAMP,0,953.0,148.0,1079.0,447.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,white jersey player at the right; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_11#720p60_11_r04,720p60_11,720p60,oL9Uaie2v2A_s5960,3175,PRODUCER_ROW,720p60_11_r04,CLAMP,0,741.0,213.0,972.0,512.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,purple 7; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_11#720p60_11_r05,720p60_11,720p60,oL9Uaie2v2A_s5960,3175,PRODUCER_ROW,720p60_11_r05,CLAMP,0,798.0,425.0,1002.0,660.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,person in the bottom foreground row; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_11#720p60_11_d01,720p60_11,720p60,,,COMPARATOR_BOX,720p60_11_d01,,,759.000,289.500,955.000,542.500,PERSON,CERTAIN,OVERLAY_ADJUDICATION,purple 7,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_11#720p60_11_d03,720p60_11,720p60,,,COMPARATOR_BOX,720p60_11_d03,,,969.000,222.500,1063.000,491.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,white jersey player at the right,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_11#720p60_11_d05,720p60_11,720p60,,,COMPARATOR_BOX,720p60_11_d05,,,812.000,499.000,988.000,705.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in the bottom foreground,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_11#720p60_11_d06,720p60_11,720p60,,,COMPARATOR_BOX,720p60_11_d06,,,99.500,178.750,151.000,324.750,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person standing at the bench,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_11#720p60_11_d09,720p60_11,720p60,,,COMPARATOR_BOX,720p60_11_d09,,,260.000,147.000,302.000,300.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,bench player standing,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_11#720p60_11_d10,720p60_11,720p60,,,COMPARATOR_BOX,720p60_11_d10,,,948.500,586.000,1112.000,720.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in the bottom foreground,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_11#720p60_11_d11,720p60_11,720p60,,,COMPARATOR_BOX,720p60_11_d11,,,959.000,425.000,1073.000,608.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in the bottom foreground,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_11#720p60_11_d12,720p60_11,720p60,,,COMPARATOR_BOX,720p60_11_d12,,,25.000,538.500,154.750,670.500,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in the bottom foreground,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_11#720p60_11_d14,720p60_11,720p60,,,COMPARATOR_BOX,720p60_11_d14,,,414.000,579.500,543.000,718.500,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in the bottom foreground,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_11#720p60_11_d15,720p60_11,720p60,,,COMPARATOR_BOX,720p60_11_d15,,,1052.000,493.000,1172.000,703.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in the bottom foreground,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_12#720p60_12_r00,720p60_12,720p60,6rQ2sV4upfc_s1509,3390,PRODUCER_ROW,720p60_12_r00,CLAMP,0,773.0,-12.0,1136.0,345.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,person behind with clasped hands; box shifted up past the frame top,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_12#720p60_12_r01,720p60_12,720p60,6rQ2sV4upfc_s1509,3390,PRODUCER_ROW,720p60_12_r01,CLAMP,0,929.0,38.0,1295.0,667.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,person in the grey team sweatshirt; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_12#720p60_12_r02,720p60_12,720p60,6rQ2sV4upfc_s1509,3390,PRODUCER_ROW,720p60_12_r02,CLAMP,0,172.0,-14.0,586.0,370.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,person in tan trousers behind; box shifted up past the frame top,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_12#720p60_12_r03,720p60_12,720p60,6rQ2sV4upfc_s1509,3390,PRODUCER_ROW,720p60_12_r03,CLAMP,0,301.0,-13.0,987.0,665.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,seated player in the centre; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_12#720p60_12_r04,720p60_12,720p60,6rQ2sV4upfc_s1509,3390,PRODUCER_ROW,720p60_12_r04,CLAMP,0,782.04346,-13.576523,1135.4049,348.72467,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,"same as r00, near-duplicate box",2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_12#720p60_12_d03,720p60_12,720p60,,,COMPARATOR_BOX,720p60_12_d03,,,151.500,3.750,613.000,417.750,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person behind at the left,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_12#720p60_12_d04,720p60_12,720p60,,,COMPARATOR_BOX,720p60_12_d04,,,318.000,45.500,829.000,610.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,"seated player in the centre, wider duplicate",2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_12#720p60_12_d05,720p60_12,720p60,,,COMPARATOR_BOX,720p60_12_d05,,,681.000,3.000,1118.000,390.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person behind at the right,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_12#720p60_12_d06,720p60_12,720p60,,,COMPARATOR_BOX,720p60_12_d06,,,1076.000,2.500,1278.000,282.500,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person behind at the top right,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_12#720p60_12_d07,720p60_12,720p60,,,COMPARATOR_BOX,720p60_12_d07,,,361.000,1.500,640.500,259.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person behind at the top,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_13#720p60_13_r00,720p60_13,720p60,6rQ2sV4upfc_s90,3603,PRODUCER_ROW,720p60_13_r00,PREDICTION,0,808.25696,538.04425,920.64404,668.0246,UNKNOWN,UNCERTAIN,OVERLAY_ADJUDICATION,box sits on the scorebug graphic; the sideline person ends above it and nothing under the graphic is resolvable,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_13#720p60_13_d05,720p60_13,720p60,,,COMPARATOR_BOX,720p60_13_d05,,,915.000,95.750,971.000,190.250,PERSON,CERTAIN,OVERLAY_ADJUDICATION,dark jersey player near the far baseline,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_14#720p60_14_r00,720p60_14,720p60,7blRl4zVfrY_s3489,3817,PRODUCER_ROW,720p60_14_r00,CLAMP,0,825.0,68.0,983.0,353.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,dark 21; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_14#720p60_14_r01,720p60_14,720p60,7blRl4zVfrY_s3489,3817,PRODUCER_ROW,720p60_14_r01,CLAMP,0,281.0,306.0,399.0,557.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,dark 7 in the foreground; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_14#720p60_14_r02,720p60_14,720p60,7blRl4zVfrY_s3489,3817,PRODUCER_ROW,720p60_14_r02,DETECTION,1,1001.0,-15.0,1117.0,137.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,bench person at the top; box shifted up past the frame top,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_14#720p60_14_r03,720p60_14,720p60,7blRl4zVfrY_s3489,3817,PRODUCER_ROW,720p60_14_r03,PREDICTION,0,212.0,109.0,307.0,280.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,photographer row at the left; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_14#720p60_14_d01,720p60_14,720p60,,,COMPARATOR_BOX,720p60_14_d01,,,1177.000,480.000,1279.000,718.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,white jersey player at the right border,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_14#720p60_14_d04,720p60_14,720p60,,,COMPARATOR_BOX,720p60_14_d04,,,0.062,273.000,108.500,478.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,seated spectator at the left border,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_14#720p60_14_d05,720p60_14,720p60,,,COMPARATOR_BOX,720p60_14_d05,,,366.500,119.000,518.500,245.500,PERSON,CERTAIN,OVERLAY_ADJUDICATION,seated photographer,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_14#720p60_14_d06,720p60_14,720p60,,,COMPARATOR_BOX,720p60_14_d06,,,192.750,196.500,368.750,491.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,seated photographers at the left,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_14#720p60_14_d07,720p60_14,720p60,,,COMPARATOR_BOX,720p60_14_d07,,,1040.000,667.000,1154.000,720.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,official at the bottom right,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_14#720p60_14_d08,720p60_14,720p60,,,COMPARATOR_BOX,720p60_14_d08,,,191.750,48.688,306.750,214.250,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person on the bench row,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_14#720p60_14_d09,720p60_14,720p60,,,COMPARATOR_BOX,720p60_14_d09,,,1141.000,85.500,1277.000,343.500,PERSON,CERTAIN,OVERLAY_ADJUDICATION,dark 4 at the right,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_14#720p60_14_d10,720p60_14,720p60,,,COMPARATOR_BOX,720p60_14_d10,,,480.000,78.188,569.000,195.250,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person on the bench row,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_14#720p60_14_d11,720p60_14,720p60,,,COMPARATOR_BOX,720p60_14_d11,,,1018.000,23.312,1122.000,189.250,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person on the bench row,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_14#720p60_14_d12,720p60_14,720p60,,,COMPARATOR_BOX,720p60_14_d12,,,697.000,0.000,779.000,168.500,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person on the bench row,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_14#720p60_14_d13,720p60_14,720p60,,,COMPARATOR_BOX,720p60_14_d13,,,281.500,16.125,397.500,179.375,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person on the bench row,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_14#720p60_14_d14,720p60_14,720p60,,,COMPARATOR_BOX,720p60_14_d14,,,1137.000,49.500,1221.000,206.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person on the bench row,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_14#720p60_14_d15,720p60_14,720p60,,,COMPARATOR_BOX,720p60_14_d15,,,208.000,195.000,278.500,341.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,seated photographer at the left,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_14#720p60_14_d17,720p60_14,720p60,,,COMPARATOR_BOX,720p60_14_d17,,,965.000,23.000,1039.000,190.250,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person on the bench row,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_14#720p60_14_d18,720p60_14,720p60,,,COMPARATOR_BOX,720p60_14_d18,,,771.000,16.250,821.000,170.750,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person on the bench row,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_15#SILENCE,720p60_15,720p60,,,PRODUCER_SILENCE,SILENCE,,,,,,,PERSONS_PRESENT,CERTAIN,OVERLAY_ADJUDICATION,"producer emitted nothing on this evaluated tick, yet a dozen players, officials and staff stand in the open",2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_15#720p60_15_d01,720p60_15,720p60,,,COMPARATOR_BOX,720p60_15_d01,,,344.500,130.375,566.500,524.500,PERSON,CERTAIN,OVERLAY_ADJUDICATION,dark jersey player,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_15#720p60_15_d04,720p60_15,720p60,,,COMPARATOR_BOX,720p60_15_d04,,,33.812,233.000,92.375,375.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,official at the left border,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_15#720p60_15_d06,720p60_15,720p60,,,COMPARATOR_BOX,720p60_15_d06,,,544.000,101.500,691.000,526.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,dark 5,2026-09-11T19:37:29Z,2026-09-11T19:52:22Z
720p60_16#720p60_16_r00,720p60_16,720p60,FyMWTVsJvv8_s4332,4515,PRODUCER_ROW,720p60_16_r00,CLAMP,0,841.0,-13.0,1295.0,611.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,white jersey player at the right; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:53:28Z
720p60_16#720p60_16_r01,720p60_16,720p60,FyMWTVsJvv8_s4332,4515,PRODUCER_ROW,720p60_16_r01,CLAMP,0,491.0,20.0,783.0,519.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,red jersey player behind the ball-handler; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:53:28Z
720p60_16#720p60_16_r02,720p60_16,720p60,FyMWTVsJvv8_s4332,4515,PRODUCER_ROW,720p60_16_r02,CLAMP,0,383.0,181.0,473.0,318.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,spectator behind the baseline; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:53:28Z
